image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation
41,141.58300383651738,154.32280574694644,159.69894593642343,37.63746129123541,36.1421516709857,35.054250259110596,98.65266305198872,31.895068313498278,159.69916125117444,5.474322664397358,17.233134361790583,35.05387616715208,152.00248118246944,31.895068313498278
42,150.14710689045936,105.06659305064782,120.85505005889281,68.53756188619236,85.84278992354088,78.76632236549072,106.37402826855124,112.7964222614841,153.91326560659598,73.6417378487784,83.35414976730871,65.68829146033492,115.79063688898702,112.7964222614841
43,184.10951122571086,122.9540037893897,123.12416305772409,55.96669199106975,98.16238440983858,98.06605889485027,53.22516952532908,109.54086415180352,184.29589292837198,74.17057639435839,85.2224832372148,56.189588989097956,135.9679501695253,109.54086415180352
44,38.909225543478264,28.26789741847826,25.30060122282609,57.64859674797289,40.01915905795719,36.06008415793267,22.130424592391304,73.41468070652174,39.12633152173913,43.41452876675938,71.91911885417504,57.51796699082376,30.316004992527173,73.41468070652174
45,55.73402085640458,65.77228912882983,78.87699796973052,67.20262805738435,64.66375363348966,60.977755686101325,105.54273255813953,122.37299280177187,78.89765365448505,13.063374371519366,77.75102815844153,61.028279523969196,64.58431327242523,122.37299280177187
46,152.35361619307125,120.56313740755158,95.6342117555469,58.242040307743046,59.66475503207491,50.493726125313195,24.730284157259636,96.28787465940054,152.78681588166603,33.83070158528941,53.19542147423543,57.974185593195,125.5219247652783,96.28787465940054
47,201.87400957696016,203.74182255064076,192.55603210693124,52.902889907115295,54.66311454966463,62.33208288850664,59.01750034449497,43.25263108033623,215.16234540788204,26.739249264849914,52.341397277313256,41.39068219082379,202.5371114424004,43.25263108033623
48,148.36135606208038,126.2540229395738,167.87692784859394,55.83017169789344,63.17725779549984,56.66828521892959,128.29425841685315,78.25987034153935,169.06880655833413,24.249603588089858,54.64706450976203,57.09563706778444,133.95921569584996,78.25987034153935
49,199.89973055471813,214.02178801125515,230.25080393930259,91.46825751922638,69.3107111840909,45.06904044974485,39.075724173449906,45.84008516731987,230.4009710079389,50.3528222514562,80.11870038536384,45.143123887456746,212.19117354600036,45.84008516731987
50,35.569064102564106,36.92991025641026,33.89061538461539,41.58483866835155,45.673512749899245,40.47819288343281,61.57597435897436,43.00116025641026,38.808461538461536,60.98751246454033,41.442845319069264,46.02093175035849,36.421157274358976,43.00116025641026
51,157.66519753610876,159.7479290569244,163.23228193146417,115.22796168028606,113.41198812680734,109.09309331224385,60.53150665533843,46.70767841971113,163.5140717926933,51.0379604365177,67.88892423817433,109.32361454766303,159.55671061314072,46.70767841971113
52,133.44703282828283,123.87396184062851,113.61259118967452,90.35843064135872,89.23024635236082,87.51871359926295,29.41753647586981,57.15451038159372,133.44856200897868,44.61334656075231,44.332680307069175,90.35713057979027,125.16832577160497,57.15451038159372
53,206.578941320668,214.68842500383025,220.83621112302743,62.872251535151825,53.96720729369953,47.47133443779256,70.75648460242071,22.54496705990501,221.01812088248812,46.179743594800016,31.11347764580134,47.590048955403724,213.408218930596,22.54496705990501
54,132.3322382144347,139.48041823112223,141.51659626616603,76.13667101780055,72.59172126917939,71.94213198480324,82.60690446391322,31.88325250312891,143.47155298289528,35.208494817495776,31.286874682623953,71.30793192712065,138.10772721370464,31.88325250312891
55,193.09115606179628,184.58467530767217,173.96586148206336,88.9303565236024,82.20535252523081,72.11371149253942,29.973553286200577,47.486449332285936,195.92995548572924,34.53255758111484,60.59761902901256,83.256408087225,185.62647475779,47.486449332285936
56,101.44917426863793,99.66660113243158,98.18246303869141,118.47893510978083,117.47975358327092,117.45468564935447,5.518724441648317,9.524245045611828,101.46704938659956,27.35413651253232,43.25894613454053,118.48151571190121,99.93842141082101,9.524245045611828
57,203.4521028037383,193.9315970313359,98.68127405167675,72.32850801340265,46.34910930600173,50.21571431679533,39.88908053875756,172.20986118746563,230.19811022539858,31.019183827416448,20.12244814937676,29.929686438267076,189.07858323941724,172.20986118746563
58,127.84857117812062,181.4912999649369,219.61697931276296,81.36736474666967,50.424357722522146,25.050438934384403,95.26834239130434,114.95948018934081,220.16109309256663,21.980405311127768,73.78371974979085,25.70829252304311,172.8395298737728,114.95948018934081
59,223.75286080202252,169.7602456630574,181.14474909768307,33.42207273946264,46.74497474836061,67.2681629534365,83.85199923490178,102.32408146632736,240.57779884569965,65.67964549676435,55.73571428512339,10.222284845445632,182.06103678958132,102.32408146632736
60,97.99686666666666,98.14585555555556,97.68197777777777,112.59890038522697,113.15701619895711,113.1035398585673,43.90961111111111,41.04361111111111,99.32163333333334,48.26047355367787,84.00639339607072,112.94852262472271,98.0806885422222,41.04361111111111
61,78.86181972789116,79.43392409595417,80.31005639097744,72.68694100214884,72.3051311645765,71.3679129218549,82.27423916935196,23.202747941281775,81.03817579663445,50.757358765521644,32.449619928116434,71.89292989549936,79.37555145900465,23.202747941281775
62,101.08744912740568,78.08973408291371,84.45750845002414,86.81373531093247,78.6591248695029,70.38058514886461,105.4076101952128,113.41761226460648,108.61542043181348,54.69913240229276,57.75705478942897,82.57080981617204,83.43880161067807,113.41761226460648
63,181.1384995368941,118.42462951528249,86.13732633528866,71.06387926670624,85.9100366277825,81.49735555091291,14.869404137079345,151.03633837604198,181.18627662858907,17.743171857394497,77.99554668014902,71.06925406326252,129.42645499228158,151.03633837604198
64,29.904246507261583,56.70030095532608,39.992075763432545,30.850013166214627,61.101705785116486,36.687899269087424,80.97674498867966,131.03356756309017,58.67168949141311,26.734075328764295,53.99635500944247,60.400036230150825,49.797125920812846,131.03356756309017
65,132.30399118015941,29.77632803333738,24.527521543876684,56.8166224003829,11.959095415805708,9.845896656340825,6.07147914390905,206.4341748594085,132.30399118015941,28.07779735631864,13.09372871964539,56.8166224003829,51.19474538981269,206.4341748594085
66,97.01642655809583,77.10958346382712,119.16675540244285,77.79220101533379,68.71078269719816,76.44166261267193,80.7745928593799,144.90036016285626,152.13589101158786,63.98953165111863,79.1376260593581,67.2556681188204,84.37830611963672,144.90036016285626
67,210.14896660583042,182.69895920682683,166.80437034479357,60.645091237854345,90.15370916651621,93.04509133476287,62.98236570808464,70.43932817047305,210.37077640211118,71.47798740286142,83.86177289311992,60.69202795272667,187.3872414640162,70.43932817047305
68,29.251747702458566,32.25849632131543,35.11106092739507,59.41685410662772,59.166151400861786,58.914721684029125,87.0411855575629,82.88234755059828,35.120486738407564,40.688329010831985,51.106236558741024,58.92292389323662,31.825216729505403,82.88234755059828
69,70.60177484537098,61.88532502895443,61.171644365589806,83.40179569750568,81.83843103054333,82.12004950691215,9.359161307015599,28.218541312436855,70.71153680293733,31.56344823121502,71.4896574149579,83.35589390611844,63.68691451602967,28.218541312436855
70,65.60884702027442,36.69513277356816,34.17673561335245,58.85895622875307,36.99159423105366,37.26602244954301,34.83809475049492,94.15214349102328,66.20392176940406,54.55811870559996,93.94995590909369,58.47291089264857,42.660360147450334,94.15214349102328
71,89.30542852303523,51.42163908246226,51.88369870305846,69.12371334684958,49.661615491612345,44.680038020007686,68.80856199186992,120.73603247193186,92.70008831784746,67.34873388615708,64.8862523524291,66.2788876163689,59.509093422135116,120.73603247193186
72,138.12189009027924,122.77036531597733,156.6048183917699,60.29028808549489,66.36526358020527,56.71427855085466,129.92182579256772,71.16384762754566,158.13055715935334,29.674998962440238,44.69504139131175,54.74912357900215,128.47694699506613,71.16384762754566
73,78.85965896020244,70.744895905222,54.87733398512384,83.03672880838624,70.98352100668006,53.63053305727225,60.18900966183575,145.61493558776166,84.1136367993252,48.24790149272879,65.38680620823416,80.14314969417053,71.32445656007974,145.61493558776166
74,93.81332204065365,163.19208349940214,172.83944051414906,42.13610300737652,33.432193831689744,38.42027773815031,86.18140942606617,130.52040155440415,180.12270825029893,21.872875052426668,37.246843875888445,33.38733207794712,149.13869798973695,130.52040155440415
75,94.44980975532421,104.18373804365058,100.39412355334778,58.386986395084875,66.05148611811023,57.20984527855559,82.47099429265973,45.54916635839983,108.36775352745336,35.20144677974521,24.93035403444734,64.58074969492066,101.84069472335254,45.54916635839983
76,111.41367937853107,99.30492231638418,78.56677259887006,76.99427380310992,68.29673879068021,53.36917730879362,28.498072033898303,68.5701836158192,111.64233757062146,33.282941868871696,38.19033107763245,76.69283573826219,100.38194965819207,68.5701836158192
77,95.15373993808049,100.1931919504644,98.64811145510836,69.05938660286371,66.919551804483,64.75078350046128,77.0970092879257,50.695879256965945,103.64097832817338,38.60294308191422,43.961681700562266,65.85903696910368,99.01024964086689,50.695879256965945
78,47.40802373581011,52.820981682146545,61.8172084623323,47.141767059900054,48.39698108656169,54.66063345047777,93.02571379428964,109.40332602339181,67.23326238390094,39.55757927223602,58.09493066438664,57.31462050166323,52.31971439628484,109.40332602339181
79,79.16086419753087,76.57414609053498,80.00481481481482,101.02428713851114,101.37770722861471,99.31395762160663,88.92538065843621,73.9118621399177,82.6808744855967,58.78313493282482,67.0239638308912,99.09721138859294,77.37177664197529,73.9118621399177
80,178.09880879267106,156.59814345667638,162.2576961461692,72.64997331285883,91.22179706447005,89.38084465019924,118.795018936486,53.194706740365426,182.85969727212242,50.56597599431178,71.66929861285948,73.2298865245125,161.57780461129022,53.194706740365426
81,66.426854690374,85.62664009809933,100.95096566523605,57.54892288033537,53.32966628665489,50.3209265512513,101.86394849785408,104.05994788473329,100.95660637645616,13.23685586772439,41.496603050644744,50.337320175614074,82.65118202636418,104.05994788473329
82,55.9268332605849,17.177290211697947,21.498076713225664,59.44843457105285,28.743689686295355,28.33157759598076,115.006076767787,177.54940528153645,58.8964562418158,63.11479396957553,62.861508080387445,57.278775893151135,25.72740384930161,177.54940528153645
83,43.69108103830326,40.458016777461225,44.07261000316556,81.586292811027,79.13576731315072,77.93056060405671,95.75886356441912,128.38200379867047,47.4690170940171,50.56206577888498,92.88409643732271,80.25398797246386,41.40633987021209,128.38200379867047
84,94.67142857142858,113.87270997846375,101.771888011486,57.98133578980363,54.172263749793785,55.660324528215774,68.8329720028715,53.6737903804738,113.88292893036612,12.000703425061216,28.484365771129305,54.19674461717921,108.91683820531229,53.6737903804738
85,170.29979755246117,136.152873846633,137.2667376098213,47.47166494108901,86.9032103088342,91.86250552485365,58.60431888082848,89.63899451055713,177.82457142115578,56.34723832417453,76.88988748684316,52.98995331787306,143.49293079019427,89.63899451055713
86,198.4463137254902,187.46239215686273,168.90556862745098,52.2678454386969,60.98767440054862,70.21938523732616,47.70901960784314,45.72164705882353,201.72211764705884,29.98715864086679,62.83654121446068,52.876566189439,188.45777122352942,45.72164705882353
87,174.60692771084337,173.91238378711697,169.58344203585997,46.582977224627385,62.07290741288047,61.778354537930554,60.24210819656579,32.98598330329191,181.3251885494735,31.052872416723172,58.641803813043616,48.61280692733742,173.74749423086047,32.98598330329191
88,188.8007512566978,101.83185797934044,90.86633430923051,53.30578332009214,71.6304097298897,65.55101467701195,47.204241009777384,146.56431944981495,188.8046870684417,70.39035067166152,72.36423671043305,53.2990957452771,119.52973388112468,146.56431944981495
89,91.7631051061008,67.94029343501326,73.35092838196286,87.2155644454546,83.4192971423443,72.73513406364343,103.51892407161803,141.26169595490717,97.22151856763925,65.24717927352408,73.8863531244184,87.35996288081962,73.39567103945623,141.26169595490717
90,30.450899276715386,24.580677354967484,19.630196596055203,47.35913461638724,39.15334833950189,29.706385142634897,32.401267357757604,70.42098061940635,30.782419032901938,49.28518900695965,64.62225290219584,47.1913280202483,25.471261824737628,70.42098061940635
91,84.01745995778126,107.56234421400374,128.67934024257892,83.28142060325348,63.98270377231403,78.09741868551255,77.40049374470775,162.06271988932485,160.09831959832556,46.013665657878065,87.57083442126206,71.75646652600096,104.08134893439396,162.06271988932485
92,40.13399014778325,70.12399014778325,97.20650246305419,82.4804002832021,73.62320491068526,63.71739264286926,100.21985221674876,200.40349753694582,97.31985221674877,17.681870985686672,91.68811773387556,63.98681060196982,65.7034735369458,200.40349753694582
93,183.10041850732387,158.55038363171354,152.12070836239633,81.7889025631344,99.53093266056369,79.2948560235842,51.79560567309928,83.3352786173758,186.37325428194993,58.52276487343782,73.69835330446678,78.60004229540971,163.30549849182364,83.3352786173758
94,83.26686980609418,76.83776546629733,71.74415512465374,65.45882728493156,67.53180404186773,69.06520257913091,17.796786703601107,55.37854108956602,83.35658356417359,22.187171491180155,32.33860748354883,65.63330851109004,77.83683438227146,55.37854108956602
95,76.4827515568666,69.82300884955752,63.135570304818096,38.2740642755045,38.17245397067325,38.08433214861013,15.226647000983284,49.4748852835136,76.48324319895116,2.945006918251263,18.087586675271947,38.275162751846295,70.75603708620123,49.4748852835136
96,30.49868396490573,30.288473025947358,30.01265633750233,52.600960890121755,52.51302825664286,52.453226436329246,15.233983572895276,18.090806421504574,30.69100242673138,36.72909254500291,47.71929283397942,52.577727409146824,30.313249906664176,18.090806421504574
97,53.038699690402474,52.56024251805986,53.31282249742002,56.773851147871504,56.84210140920164,58.42483948294007,48.60500515995872,26.704592363261092,54.062435500515996,57.92076556216253,58.161208737613144,57.89769118571025,52.716298787409706,26.704592363261092
98,90.75210291934685,81.75795810654792,133.73544449942273,73.65024336324088,63.735593888649774,71.54270093838001,129.60813541151245,132.8752886359888,151.32663285502227,44.52354536262082,90.55440265177316,62.38653599063569,87.42288781131454,132.8752886359888
99,142.62594966761634,135.1928418803419,146.9735280151947,85.13777475003545,79.68066178105289,88.44835016981511,109.86265432098766,22.63687084520418,149.1007834757835,55.50539091038862,19.42126575735148,89.0910604419306,137.62368613485282,22.63687084520418
100,136.76677762473216,99.23767982858892,192.60208142026323,86.69491815725195,66.83668790569347,50.698652534292606,131.68189470462198,147.85826063666974,207.6615205081114,17.55055258249628,66.03928318257135,47.31279468665242,113.95727581496786,147.85826063666974
101,124.49318091714021,130.89840095149992,86.85734108629576,100.72250411775416,84.34268508830476,69.12043708061444,68.57215541165587,153.88237082066868,147.1010175763182,37.47961932959389,75.30672630030443,86.98618178547294,126.35688664992729,153.88237082066868
102,86.59677296539961,82.17815444282002,65.70373669996751,82.03984953048875,70.9222274183257,47.08977098565886,84.81403559535413,124.13373385721248,100.75886076591942,45.18191842299938,60.30338094126233,80.13984867031989,81.92809977968649,124.13373385721248
103,96.4248904185702,94.59050500061736,93.20915390788986,116.96610534657664,116.06468113153976,115.97100068124779,12.778691813804173,22.65078250401284,96.44421379182616,41.72425371741509,62.905572828595275,116.97059712352623,94.88076179157922,22.65078250401284
104,223.22711218078956,188.5552933454193,129.5869955927859,23.58894893037474,45.922512717193186,81.31274912754199,28.60757040602632,114.41214484418467,223.35132685274903,29.76684318432243,74.1242036411811,23.74930314237919,191.6690109320789,114.41214484418467
105,85.72650157877293,83.24187498909687,84.54114404340316,89.83765956811231,89.51515960957447,89.44136323350293,55.37311375887515,37.87001290930342,89.99788479318947,59.70393935434771,53.33482875185384,89.44109054026465,83.86391382778292,37.87001290930342
106,167.25521687950345,132.35570200470858,64.35860918884212,70.92774464913882,69.38197881836476,23.960800192345697,17.076068345580367,145.63097488763646,167.25521687950345,12.611750291903222,41.23664499078345,70.92774464913882,134.8659487657844,145.63097488763646
107,188.2034659090909,142.63508522727273,98.79892045454545,26.402866998012943,41.14613220174039,26.926039672980583,13.487414772727274,120.54758522727273,188.2034659090909,6.173045386138503,35.362386240836784,26.402866998012943,149.15795186363638,120.54758522727273
108,135.26738410596028,115.68223357441617,126.24120447019868,79.21398238016796,83.17062909292619,53.1767317935707,79.8470775967236,115.60679352561868,157.71605415650052,54.06073251479349,53.296080143533146,67.78303181787933,120.60839427609793,115.60679352561868
109,115.71750523224412,30.97626080205239,23.181727653254118,83.8634072981399,30.93969270437585,23.564240549225893,23.710319335673777,171.70615041857954,116.05926782338645,46.503286181663526,75.6173622205558,83.44402951878098,48.429484074567924,171.70615041857954
110,151.28373567576676,96.2424271149309,95.32201086956522,75.2198103495636,97.44303870348908,97.82697726848185,26.70225080047186,131.77309782608697,151.40328509437143,55.34598984950939,92.14898801524036,75.37528061633745,107.8777552620492,131.77309782608697
111,49.4263959390863,17.726615698898105,25.632583261111797,65.74483061469715,27.315128041430036,38.9168976010813,96.28220564566051,182.96811935124427,49.58155874705955,79.05905047489505,75.2968577515928,65.63345916820192,25.036799835953943,182.96811935124427
112,82.00698380566801,80.52827935222672,80.5091632928475,99.36753101382949,98.49630713949642,98.49273480526588,10.418542510121458,7.358387314439946,82.152995951417,33.73109893544783,28.46213669428792,99.29402523738614,80.84127173954114,7.358387314439946
113,123.15250718620248,114.68586599443354,140.10313911575489,98.03477096489851,99.96726128355917,83.73058960135671,104.85118857507871,90.93180521969248,142.0056520052927,50.09586086122098,79.21604601023446,84.42579643430516,118.32100103116301,90.93180521969248
114,59.88841750153343,52.610713555510124,54.3507718258025,84.64014183267854,77.18168654153939,76.29303298764489,87.11922408505419,58.36273257002658,62.34249131057044,52.38688021107175,52.033830768898,83.48390345703129,54.28358562154977,58.36273257002658
115,249.1726710764627,245.2680230726829,233.49450744153083,11.519531770576595,19.708849412741877,39.64953450937285,42.98911331600913,18.349190881171747,249.78721749744074,43.55079048278624,33.54718277380554,11.717842468609671,245.24810340971732,18.349190881171747
116,108.8180852856902,95.89498145963256,135.18658772964773,92.23582482231268,96.85193663680258,86.11203722055798,100.1544244058655,136.15677144783416,146.50788386988032,56.14557241609246,91.4157603305175,80.70129309644457,101.47928730574749,136.15677144783416
117,60.32612679351217,77.36580825015595,72.53095757953837,51.669516839086064,48.2193182760134,49.148145783223285,80.31862620867125,74.80385410168434,77.39781854335621,8.784328595589281,35.04743687863213,48.24781834572803,73.39409575405492,74.80385410168434
118,48.84368166909621,55.53146638119534,66.79418731778425,46.55846311949038,47.67894775734233,53.031755176857914,95.02338055758017,113.46717838921283,71.68338875728863,38.186222082568115,56.247505756178874,55.22465784030102,54.92281180302478,113.46717838921283
119,25.72446949602122,26.877928824049512,33.57327586206897,33.832333346517196,33.614990420116136,33.130613262620486,115.60941644562334,99.48458222811671,33.57327586206897,7.42933611534782,63.4412534924813,33.130613262620486,27.116107427055702,99.48458222811671
120,143.08374677897004,149.95291527248952,154.7518845429022,58.98210118108739,59.26143063687555,60.75050964355418,87.34521749163494,26.076747048190455,155.71836660128457,32.48007310564687,30.731478429166785,59.577957941986284,148.83901563209108,26.076747048190455
121,50.300616591928254,64.16516255605382,82.33877522421524,45.67898737398211,46.855264364682824,49.93293948921389,106.24948150224215,106.13291760089686,82.34285313901346,16.503809300401624,48.24792832812678,49.940167080696455,62.529694918721965,106.13291760089686
122,213.67852702702703,165.4691036036036,113.69872522522523,19.19189562889049,55.04508128198804,51.76793012441728,17.62453153153153,122.67177477477478,213.6785900900901,6.012323381040518,55.877659137873394,19.19120381262921,171.98060570450448,122.67177477477478
123,189.3294161306284,170.53098713508163,123.82901410192974,78.46205970131898,71.43636268471683,55.75778281528105,20.933201385452747,89.05037728847105,189.3463013359723,12.652957914325064,48.64513961685417,78.42289122167563,171.15565068654132,89.05037728847105
124,172.22315964329428,151.75393425424025,102.51516873579297,73.56154271744632,65.54862284847061,46.613663375008855,20.442079034796294,104.33038992830915,172.23636125196714,13.116190670939043,48.618358163570775,73.53195299546277,152.55065270152124,104.33038992830915
125,193.5870795870796,166.03138111888111,73.13922743922744,83.37813599905269,93.30949856553214,27.91770343056727,55.6485347985348,175.33167665667665,200.44183732933732,55.589261547162934,30.310218237236867,74.00562657181882,165.18290911754914,175.33167665667665
126,13.576206396102213,13.996397657181362,16.427875395221065,37.54058720832885,36.07723056962624,34.277942521758575,98.34660239465092,119.13201679365574,17.148888197791944,39.13808277281955,53.36055149233583,36.64727331334754,14.0826176877624,119.13201679365574
127,14.603194962686567,16.776605254975124,19.424362562189053,33.838799717886246,36.891515684778255,35.12038686794071,102.94684779228855,124.2382035136816,20.115885416666668,36.03547444919664,56.7746102524345,36.831225592206195,16.505706304415423,124.2382035136816
128,120.8049382336042,130.22211278010343,122.2590443650989,83.68991104998715,76.74292690157539,42.12829109988146,78.54250287285562,95.07450956250513,148.61018940326684,39.92323339459596,35.233055162165975,69.79404324931185,127.64508793195438,95.07450956250513
129,52.24418657773311,47.494803325871445,61.27699415231395,54.654885289702,49.26377691353762,55.258301491485184,90.16875485403628,152.07637968842798,77.2586401845676,52.417897210730224,55.73928864030898,56.834056721909256,49.499596382886395,152.07637968842798
130,133.50823488718603,138.30287489357173,142.77989303959131,86.70580413447738,84.00319738787057,82.19664841312625,90.32296988080034,35.62438803746275,142.8665788633461,34.446956260416265,38.619634208381896,82.29030249442694,137.60677513835674,35.62438803746275
131,79.38288164165073,73.84617628942847,54.834489577592635,71.02633014397189,53.017660958749644,33.056038854555005,67.4281129445327,92.85259506597076,86.47312542548708,36.06438608388733,46.37201792825908,66.90033903223437,73.65063606671637,92.85259506597076
132,124.06686859273066,114.92102447274861,118.13025956991474,72.04907995214069,76.02639257309119,76.92450894246194,90.77206516861689,47.43582375478927,129.60014324669498,49.01798542417849,70.66472295022888,72.08015153369836,117.09713770667219,47.43582375478927
133,86.7997954132148,45.90975449585775,44.09349110931501,71.58048124644387,84.95419253978822,85.5184544575356,19.022087795514246,188.61915285916348,86.85579157405536,49.551950177815804,92.02639055899135,71.70684922130748,54.47184297837946,188.61915285916348
134,94.41225124685201,94.75269739765938,91.97560922917387,71.44456834070377,73.2962064330071,74.63556463588377,38.86109636561157,46.71475791318947,100.03135956249074,36.48221104379521,34.613254206558906,71.83525290676971,94.47981278023308,46.71475791318947
135,24.52452556668424,24.682907221929362,23.051779124934107,37.4188907336551,37.372850585262796,37.63172604270503,31.520809172377437,30.72032156035846,24.78729573010016,21.481339790070674,19.97486713683697,37.43527307117336,24.53146783342119,30.72032156035846
136,137.5307577189666,123.08487417296786,158.56544876339004,92.28542494084473,85.35251914754464,70.49154936244899,66.07894710932577,134.11720226843101,192.70947542533082,55.33658862051817,84.61669086691512,57.488575222561686,128.71776650027564,134.11720226843101
137,78.30427378152623,106.62227313275484,99.48534182142568,58.681445725209414,92.29483661527902,91.8764972059366,64.33673262509123,86.70983699618847,109.84455842997323,37.0298074245729,50.5138913093361,91.38880842863885,100.08658003000566,86.70983699618847
138,39.52458080511516,36.58644875057089,29.59791544333529,49.14464856547709,40.5709940618967,23.332257201086033,69.51639264043844,84.4137796046193,42.98298753833105,46.21219410522015,53.703155315398355,47.71759288335523,36.70652352058458,84.4137796046193
139,48.324528145237174,42.65486799136547,37.32347650412354,66.4569067099709,58.081382549940045,45.55966357737426,90.98419770852936,86.16402833896053,52.550354237006694,45.958931258220574,54.79927389720733,64.61793993390133,43.47531127469972,86.16402833896053
140,185.94666666666666,141.2483134920635,131.84373015873015,54.71083375492164,94.64593243725811,96.30991849838027,12.704742063492063,101.33181547619047,186.05423611111112,12.152704208378253,94.69202925507123,54.80474798498697,150.07217246031746,101.33181547619047
141,187.87406747721934,194.56079790392113,184.19952760783707,78.77231960205475,71.10980408830362,76.25864045119023,42.45808487570665,22.308913498025245,194.83395931748368,16.495071131978264,26.543305941926807,71.29506648747433,192.39111529982705,22.308913498025245
142,240.33621632996633,240.3441287878788,238.39396043771043,32.42249670759493,32.695153351081956,32.120195820022566,33.05599747474748,2.246233164983165,240.49368686868686,26.14861694536031,0.9783410524935708,32.458768233392746,240.20164444444436,2.246233164983165
143,109.20507511556241,139.4024942218798,136.90213308936825,72.61555535344125,62.86731913053475,63.34341251137059,84.6300438174114,73.08017141756548,140.04517767719568,19.299440472460315,39.89459853690159,62.91800715324115,132.80199684610938,73.08017141756548
144,137.56352094452532,102.8607943824465,120.92743544126368,93.10884753138417,79.6300718051177,79.4236866771906,155.82978192894495,89.65614723165669,140.93172812550543,26.19501028727539,47.239387090185886,89.93623435701423,111.54300553399105,89.65614723165669
145,36.16231132740866,34.92002868293601,29.160207128414914,52.73174332379872,48.425532129016936,42.96833967121665,43.12702191188226,80.161547232802,37.712118540461745,32.77815740572191,53.312552535316534,51.99574411582352,34.76827885691446,80.161547232802
146,25.74079268292683,28.870158536585365,20.48989024390244,33.1593991289205,32.096141128502396,29.378501269084786,45.71848780487805,100.52330487804878,29.61519512195122,25.074121722453548,54.42103492445341,32.81176021082367,27.599799985365856,100.52330487804878
147,134.26499658752985,97.63228196753279,108.6915370740506,80.66603193698852,88.78473599073615,83.13588889621037,110.62447594208551,111.12258689611465,138.39220859942475,70.79908821056,85.98873020671118,76.69849367097719,106.21887531443474,111.12258689611465
148,30.34158087394189,30.0906543125143,51.00354609929078,60.009481925740914,60.92270556312664,63.29289539451108,114.38380233356212,158.7163463738275,51.01790208190346,29.440581999989245,73.49879385264045,63.327320481521056,31.653912086479064,158.7163463738275
