image_name,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,mean_luminance,mean_saturation,dominant_rgb_0,dominant_rgb_1,dominant_rgb_2,dominant_hsv_0,dominant_hsv_1,dominant_hsv_2,warm_percentage,cold_percentage,unique_colors,quantized_colors,luminance_std,contrast_text_vs_background,bright_dark_ratio
117,60.32612679351217,77.36580825015595,72.53095757953837,51.669516839086064,48.2193182760134,49.148145783223285,80.31862620867125,74.80385410168434,77.39781854335621,8.784328595589281,35.04743687863213,48.24781834572803,73.39409575405492,74.80385410168434,28,46,42,83,100,46,0.3109404242046164,0.9698611977542109,17733,16,49.31840710382906,1.5090964365746835,0.13503002183406113
118,48.84368166909621,55.53146638119534,66.79418731778425,46.55846311949038,47.67894775734233,53.031755176857914,95.02338055758017,113.46717838921283,71.68338875728863,38.186222082568115,56.247505756178874,55.22465784030102,54.92281180302478,113.46717838921283,18,21,29,112,97,29,17.993804664723033,76.39508928571429,48882,16,46.88061819956512,4.33524374156484,0.09762208454810496
119,25.72446949602122,26.877928824049512,33.57327586206897,33.832333346517196,33.614990420116136,33.130613262620486,115.60941644562334,99.48458222811671,33.57327586206897,7.42933611534782,63.4412534924813,33.130613262620486,27.116107427055702,99.48458222811671,12,14,21,113,109,21,0.0,99.67396109637488,2501,16,33.593882651537776,3.4635817938771956,0.03807471264367816
12,90.46466753182548,98.70412340872575,103.93516716104314,100.84323213825546,97.70807668239557,95.37468624002973,68.15037541713015,92.7396026449141,106.76032783339512,46.182223154167026,86.98145197996827,94.07808343473471,97.33009644821405,92.7396026449141,13,21,29,105,141,29,1.9226609813372886,50.37773451983686,40872,16,98.16050161358314,3.007548736727953,0.32189315288592263
120,143.08374677897004,149.95291527248952,154.7518845429022,58.98210118108739,59.26143063687555,60.75050964355418,87.34521749163494,26.076747048190455,155.71836660128457,32.48007310564687,30.731478429166785,59.577957941986284,148.83901563209108,26.076747048190455,183,188,192,103,12,192,5.937271643398331,71.25110572670282,30711,16,59.17791940834758,1.1936094961892965,0.7405772854890197
121,50.300616591928254,64.16516255605382,82.33877522421524,45.67898737398211,46.855264364682824,49.93293948921389,106.24948150224215,106.13291760089686,82.34285313901346,16.503809300401624,48.24792832812678,49.940167080696455,62.529694918721965,106.13291760089686,24,34,48,108,128,48,0.11911434977578475,97.43974215246637,25811,16,46.505610418615255,2.2378899898293367,0.09014854260089686
122,213.67852702702703,165.4691036036036,113.69872522522523,19.19189562889049,55.04508128198804,51.76793012441728,17.62453153153153,122.67177477477478,213.6785900900901,6.012323381040518,55.877659137873394,19.19120381262921,171.98060570450448,122.67177477477478,226,205,155,21,80,226,99.86306306306307,0.0018018018018018018,51631,16,42.82934686338346,0.0,0.7531441441441441
123,189.3294161306284,170.53098713508163,123.82901410192974,78.46205970131898,71.43636268471683,55.75778281528105,20.933201385452747,89.05037728847105,189.3463013359723,12.652957914325064,48.64513961685417,78.42289122167563,171.15565068654132,89.05037728847105,226,203,147,21,89,226,91.13990598713508,0.3772884710539337,13614,16,71.38255009668798,0.0,0.8232619990103909
124,172.22315964329428,151.75393425424025,102.51516873579297,73.56154271744632,65.54862284847061,46.613663375008855,20.442079034796294,104.33038992830915,172.23636125196714,13.116190670939043,48.618358163570775,73.53195299546277,152.55065270152124,104.33038992830915,207,183,123,21,103,207,91.9172932330827,0.30162615841930407,10881,16,65.5842623141865,0.0,0.7991344640671446
125,193.5870795870796,166.03138111888111,73.13922743922744,83.37813599905269,93.30949856553214,27.91770343056727,55.6485347985348,175.33167665667665,200.44183732933732,55.589261547162934,30.310218237236867,74.00562657181882,165.18290911754914,175.33167665667665,249,231,78,27,175,249,86.74617049617049,10.785048285048285,68942,16,79.804000685918,0.0,0.6667790542790543
126,13.576206396102213,13.996397657181362,16.427875395221065,37.54058720832885,36.07723056962624,34.277942521758575,98.34660239465092,119.13201679365574,17.148888197791944,39.13808277281955,53.36055149233583,36.64727331334754,14.0826176877624,119.13201679365574,4,4,7,120,109,7,9.167832892759032,82.61416057637486,6296,16,36.30726022433417,4.605717357246301,0.037617270512621155
127,14.603194962686567,16.776605254975124,19.424362562189053,33.838799717886246,36.891515684778255,35.12038686794071,102.94684779228855,124.2382035136816,20.115885416666668,36.03547444919664,56.7746102524345,36.831225592206195,16.505706304415423,124.2382035136816,4,5,8,113,128,8,6.335509950248756,79.80799129353234,7357,16,35.6528356002867,3.987461317576997,0.03117226368159204
128,120.8049382336042,130.22211278010343,122.2590443650989,83.68991104998715,76.74292690157539,42.12829109988146,78.54250287285562,95.07450956250513,148.61018940326684,39.92323339459596,35.233055162165975,69.79404324931185,127.64508793195438,95.07450956250513,73,90,117,108,96,117,26.86427809242387,61.017401296889105,45381,16,73.73720315400985,1.8141936825375045,0.32965505212180907
129,52.24418657773311,47.494803325871445,61.27699415231395,54.654885289702,49.26377691353762,55.258301491485184,90.16875485403628,152.07637968842798,77.2586401845676,52.417897210730224,55.73928864030898,56.834056721909256,49.499596382886395,152.07637968842798,25,23,38,124,101,38,35.72342272374252,62.53140847000777,86151,16,48.66273853840847,1.8488433193301423,0.08527114075563068
13,84.63790057610946,83.68176703573678,83.34967706364209,102.92068000969192,101.9652753824943,102.13222420292983,39.1698060131425,31.633754163291027,85.66433747412009,47.95198555377066,46.511224414953986,102.40873982025474,83.8610641304348,31.633754163291027,12,12,12,0,0,12,6.424408137546134,18.320730938878388,13346,16,102.0952420569991,4.154260116060535,0.3165451435772797
130,133.50823488718603,138.30287489357173,142.77989303959131,86.70580413447738,84.00319738787057,82.19664841312625,90.32296988080034,35.62438803746275,142.8665788633461,34.446956260416265,38.619634208381896,82.29030249442694,137.60677513835674,35.62438803746275,230,231,233,110,3,233,1.060291613452533,77.61148361004683,21675,16,84.58016129815805,3.4436382696029275,0.5235938165176671
131,79.38288164165073,73.84617628942847,54.834489577592635,71.02633014397189,53.017660958749644,33.056038854555005,67.4281129445327,92.85259506597076,86.47312542548708,36.06438608388733,46.37201792825908,66.90033903223437,73.65063606671637,92.85259506597076,35,41,41,90,37,41,32.93756280999773,41.55833630498914,40012,16,55.10981587864784,2.978411531124048,0.23985314617304762
132,124.06686859273066,114.92102447274861,118.13025956991474,72.04907995214069,76.02639257309119,76.92450894246194,90.77206516861689,47.43582375478927,129.60014324669498,49.01798542417849,70.66472295022888,72.08015153369836,117.09713770667219,47.43582375478927,54,35,37,177,90,54,18.90252321286804,68.60135998067032,37588,16,73.54301815842835,1.3869562509905333,0.43509026267646955
133,86.7997954132148,45.90975449585775,44.09349110931501,71.58048124644387,84.95419253978822,85.5184544575356,19.022087795514246,188.61915285916348,86.85579157405536,49.551950177815804,92.02639055899135,71.70684922130748,54.47184297837946,188.61915285916348,56,7,5,1,232,56,90.80622347949081,0.6895332390381895,14309,16,80.42318024025482,5.884392182639525,0.16628359264497877
134,94.41225124685201,94.75269739765938,91.97560922917387,71.44456834070377,73.2962064330071,74.63556463588377,38.86109636561157,46.71475791318947,100.03135956249074,36.48221104379521,34.613254206558906,71.83525290676971,94.47981278023308,46.71475791318947,48,44,40,15,43,48,53.84888400572812,16.126981383635375,73460,16,72.57220872271552,1.49174505842511,0.2561694484223001
135,24.52452556668424,24.682907221929362,23.051779124934107,37.4188907336551,37.372850585262796,37.63172604270503,31.520809172377437,30.72032156035846,24.78729573010016,21.481339790070674,19.97486713683697,37.43527307117336,24.53146783342119,30.72032156035846,14,14,12,30,36,14,4.690300474433315,2.7121771217712176,2815,16,37.39658339178513,2.7686587494859576,0.0478123352662098
136,137.5307577189666,123.08487417296786,158.56544876339004,92.28542494084473,85.35251914754464,70.49154936244899,66.07894710932577,134.11720226843101,192.70947542533082,55.33658862051817,84.61669086691512,57.488575222561686,128.71776650027564,134.11720226843101,208,199,198,3,12,208,52.80944785759294,46.4161940768746,126672,16,79.61817818151974,1.4709938340076039,0.5351882482671707
137,78.30427378152623,106.62227313275484,99.48534182142568,58.681445725209414,92.29483661527902,91.8764972059366,64.33673262509123,86.70983699618847,109.84455842997323,37.0298074245729,50.5138913093361,91.38880842863885,100.08658003000566,86.70983699618847,33,35,30,42,36,35,22.394777390317085,7.99610737166491,30141,16,81.19232790064694,2.9105808658854797,0.35838537020517397
138,39.52458080511516,36.58644875057089,29.59791544333529,49.14464856547709,40.5709940618967,23.332257201086033,69.51639264043844,84.4137796046193,42.98298753833105,46.21219410522015,53.703155315398355,47.71759288335523,36.70652352058458,84.4137796046193,22,22,21,30,12,22,35.65113851373393,42.847589221635026,20742,16,40.974546380106524,2.655873234236648,0.06482025184315261
139,48.324528145237174,42.65486799136547,37.32347650412354,66.4569067099709,58.081382549940045,45.55966357737426,90.98419770852936,86.16402833896053,52.550354237006694,45.958931258220574,54.79927389720733,64.61793993390133,43.47531127469972,86.16402833896053,18,18,21,120,36,21,22.754192727071455,68.46598771240383,19926,16,58.12565940114931,3.9524035181659243,0.10993800852382797
14,117.03900783881835,126.47405011013215,130.57234711065044,81.59946171356295,89.7758673072611,93.3824074641379,78.73041105208603,24.21604528375227,130.87449792692408,42.01918796892516,26.230497068922777,93.07835408635167,124.76405716668825,24.21604528375227,194,212,219,98,29,219,5.808661570355015,62.73646022285566,19329,16,87.64777815849195,0.0,0.5233302021249028
140,185.94666666666666,141.2483134920635,131.84373015873015,54.71083375492164,94.64593243725811,96.30991849838027,12.704742063492063,101.33181547619047,186.05423611111112,12.152704208378253,94.69202925507123,54.80474798498697,150.07217246031746,101.33181547619047,236,229,221,16,16,236,88.70535714285714,0.017857142857142856,27811,16,82.72848387096963,0.0,0.5565178571428572
141,187.87406747721934,194.56079790392113,184.19952760783707,78.77231960205475,71.10980408830362,76.25864045119023,42.45808487570665,22.308913498025245,194.83395931748368,16.495071131978264,26.543305941926807,71.29506648747433,192.39111529982705,22.308913498025245,249,249,243,30,6,249,17.795374170732337,0.11680735176437182,16505,16,73.94189132032943,0.0,0.6596582255608043
142,240.33621632996633,240.3441287878788,238.39396043771043,32.42249670759493,32.695153351081956,32.120195820022566,33.05599747474748,2.246233164983165,240.49368686868686,26.14861694536031,0.9783410524935708,32.458768233392746,240.20164444444436,2.246233164983165,251,251,249,30,2,251,10.566077441077441,0.06523569023569024,1551,16,32.58541406914277,0.0,0.9834806397306397
143,109.20507511556241,139.4024942218798,136.90213308936825,72.61555535344125,62.86731913053475,63.34341251137059,84.6300438174114,73.08017141756548,140.04517767719568,19.299440472460315,39.89459853690159,62.91800715324115,132.80199684610938,73.08017141756548,55,89,86,87,97,89,3.8063366718027734,14.924402927580893,30156,16,65.58117860553584,1.7018339421966833,0.39581327041602465
144,137.56352094452532,102.8607943824465,120.92743544126368,93.10884753138417,79.6300718051177,79.4236866771906,155.82978192894495,89.65614723165669,140.93172812550543,26.19501028727539,47.239387090185886,89.93623435701423,111.54300553399105,89.65614723165669,208,144,168,169,78,208,75.38748719607527,20.3811526227829,43648,16,82.72217396373128,2.414555797300634,0.5151086311930563
145,36.16231132740866,34.92002868293601,29.160207128414914,52.73174332379872,48.425532129016936,42.96833967121665,43.12702191188226,80.161547232802,37.712118540461745,32.77815740572191,53.312552535316534,51.99574411582352,34.76827885691446,80.161547232802,12,13,10,40,59,13,39.16631400761744,4.974843654488175,37052,16,49.01886743990044,3.6593257310752034,0.09345464804626887
146,25.74079268292683,28.870158536585365,20.48989024390244,33.1593991289205,32.096141128502396,29.378501269084786,45.71848780487805,100.52330487804878,29.61519512195122,25.074121722453548,54.42103492445341,32.81176021082367,27.599799985365856,100.52330487804878,12,16,9,47,112,16,16.365853658536587,2.224390243902439,19106,16,31.997116599753877,2.12251411549897,0.027390243902439024
147,134.26499658752985,97.63228196753279,108.6915370740506,80.66603193698852,88.78473599073615,83.13588889621037,110.62447594208551,111.12258689611465,138.39220859942475,70.79908821056,85.98873020671118,76.69849367097719,106.21887531443474,111.12258689611465,63,21,40,166,170,63,68.16652854287526,24.974406473943354,71946,16,83.8552612032753,5.087562452055798,0.4110442158631112
148,30.34158087394189,30.0906543125143,51.00354609929078,60.009481925740914,60.92270556312664,63.29289539451108,114.38380233356212,158.7163463738275,51.01790208190346,29.440581999989245,73.49879385264045,63.327320481521056,31.653912086479064,158.7163463738275,6,5,18,122,184,18,0.022878059940517045,93.14344543582705,21669,16,60.341368868958156,6.05119859690551,0.08908716540837337
149,144.66872575476472,90.18393700455388,100.27469851576994,42.23146206628969,59.147364522188816,56.581056640561506,169.4503921403272,108.07705768257716,144.67787569573284,26.68219716692986,45.52072231715139,42.25454859360967,102.4959560739585,108.07705768257716,121,57,68,175,135,121,98.26910102884129,0.20239500758981277,24022,16,53.623120912560196,1.62554656528268,0.17184601113172543
15,51.2896135770235,41.29590078328982,44.034762402088774,53.983617606909036,51.78465440922228,53.97815734560428,51.44567101827676,117.45426631853786,60.52327937336815,62.87303447028794,74.86095338594616,57.79137066505966,43.61830993211489,117.45426631853786,25,14,16,175,112,25,69.43968668407311,19.960313315926893,86324,16,51.03059848335174,2.415803259377024,0.0743864229765013
150,55.864386243796524,46.520684708436725,51.199441687344915,71.45004713569773,71.79051701303976,70.39603263112633,129.9396033653846,82.56330451302729,57.710782413151364,50.30194775410796,50.65323827964231,70.6858427950198,48.84496190873139,82.56330451302729,25,15,21,162,102,25,37.46316687344913,51.024542493796524,17134,16,71.2684599606634,4.3277134855556625,0.139713864764268
151,134.09377173913043,110.29086956521739,76.39394565217391,66.36636786014478,57.83488175028912,45.1839520650277,30.003076086956522,125.07648369565217,141.06201086956523,28.607411461674538,65.85642629189564,63.309675854688074,112.90400866086955,125.07648369565217,133,114,77,20,107,133,59.603804347826085,4.856521739130435,125624,16,55.23663336357633,1.385443699030647,0.4176086956521739
152,152.4100672725127,115.05608993272749,94.41832880915851,56.14703905147467,67.84444017356608,68.61118033858513,12.787619497226483,114.81325976631653,152.52319131358433,16.46856753524701,58.09640717704756,56.23430994614625,121.50749916204414,114.81325976631653,110,63,44,9,153,110,94.03989141980408,0.20063731854124867,23946,16,63.919750018986406,1.6637132061594158,0.38053227900389475
153,132.05016447368422,92.40654370300751,77.22521146616542,55.08557890466727,65.24093185150572,68.76988798944726,10.479793233082706,126.51421522556392,132.0640272556391,16.622712137067495,59.927913580591394,55.11609639571358,99.73868529135338,126.51421522556392,97,53,37,8,158,97,94.41376879699249,0.15272556390977443,12414,16,62.248329118768936,1.8784153646130095,0.20218515037593984
154,40.52120210075861,31.374878428321338,26.320714193088246,76.649130282818,56.715267705566724,21.280228302369725,100.44054334435583,169.52796959087078,49.49801432924853,47.9550284654484,61.68931138784699,72.64884933393778,32.954476183297665,169.52796959087078,8,7,18,123,156,18,26.57800038902937,69.16699085780976,14989,16,58.37375246836382,4.862431724794404,0.1333398171561953
155,79.86134222919937,37.59635007849293,35.67607927786499,59.037628397501365,71.33572247233359,71.5425143444434,14.472527472527473,192.01424646781788,79.86251962323391,45.15114368289826,89.86367746215673,59.04107190218434,46.44324385792778,192.01424646781788,55,6,4,1,236,55,95.52394034536891,0.0019623233908948193,9677,16,67.44134901155603,4.041585585808046,0.14529042386185242
156,180.57285429141717,147.50736027944112,139.88865058344848,53.725796336071795,81.70817081580152,86.74577201141298,78.0782329571626,77.57495585751573,181.3258147167204,69.57377687201839,95.89260569569578,53.65599269715127,153.98701346633655,77.57495585751573,209,203,199,12,12,209,59.3063872255489,28.97138415476739,64908,16,71.52213339558264,0.0,0.6718054276063258
157,108.91641846612063,110.16234642591213,115.63393521965749,78.25687355104533,77.82950308447299,75.40264391112215,100.2039277736411,24.574599776619507,115.66876861504095,38.2690965696463,26.034230410013397,75.46152331089868,110.2925108525689,24.574599776619507,63,64,71,116,29,71,0.2908600148920328,83.8933358153388,6888,16,77.70846563996976,1.9415127983035194,0.2718261355174981
158,160.11793382082874,164.45542839493805,178.75798440682493,95.37714676731268,83.89538723678237,51.29561619282547,63.48095512371031,93.17662526294701,198.98416474673613,45.37193741193123,75.77038155578757,53.354973026735394,164.56592159254066,93.17662526294701,235,235,222,30,14,235,45.25318040669137,42.74808841697553,58459,16,82.08930544113389,1.9178331810819569,0.6164103976760493
159,72.514078090118,53.29131167706957,35.600699348489684,90.63054989280784,72.10102494250732,47.78298328585362,41.34162148617249,134.6322554558294,72.68077702856623,61.275592537083696,83.97919401017607,90.5019919638425,56.10080960636018,134.6322554558294,6,2,2,0,170,6,65.60663355961547,7.207048157091439,20939,16,74.54642905351987,7.265797710063749,0.27029705225750605
16,152.08567270520544,97.65281960801941,93.76715476939674,76.09770812247676,107.57772791526737,109.96481931019697,24.326890227456623,146.25549536995416,152.21333610536726,50.20246334597331,105.70017490358434,76.2672908985001,108.94469917513261,146.25549536995416,99,18,12,2,224,99,80.14474512271869,1.2665198237885462,30969,16,97.52283219601702,1.9354563430493188,0.35513687853996223
160,93.74835526315789,81.3082947069378,74.98192658492823,62.344601046055416,66.11111786817106,67.20581514623558,11.437630831339712,77.44316312799043,93.75626121411483,13.7960474838068,53.33705271588322,62.36461658873083,83.4962878027811,77.44316312799043,54,39,32,10,104,54,94.19108851674642,0.0691537081339713,11068,16,65.08532923222714,3.214183139117774,0.14604515550239233
161,112.66580090800211,110.9120094421079,115.00583516697769,109.51079663823548,109.3731679107064,108.91520269376339,41.0023744533883,31.02243545107651,116.30659694175974,58.011888408013505,69.39328060160263,109.2360739258158,111.5804397250926,31.02243545107651,2,2,3,120,85,3,7.403977383505557,26.949349636520626,18713,16,109.2224617127145,2.5710687278866513,0.4466200596050469
162,225.5434045613314,103.33891514279844,102.58860694472982,18.108765407595076,58.612864962172104,56.87186372860008,80.2860078076844,146.66909800698582,225.56163961372508,86.57224272729634,54.87803235206732,18.13539334858557,129.26541734127798,146.66909800698582,215,65,68,179,178,215,98.5771522498459,0.0975960550647216,12950,16,45.26387507502988,1.4875781399340176,0.45341072529278814
163,174.50880664652567,96.93147280966767,118.16913141993957,50.406253338397505,72.20274990645741,57.713654002406564,133.27610271903322,130.6590181268882,174.52523413897282,64.87393287045973,67.13430017556789,50.41555064584084,114.95777293504531,130.6590181268882,129,40,72,169,176,129,96.3595166163142,0.14803625377643503,72649,16,61.54154247375185,1.6561677332063518,0.36549093655589127
164,67.43525725729859,61.965282652682,71.89320518643927,58.46768894379376,57.19803024338779,57.11189213128263,110.5212092744766,69.33820766403765,76.45024672750547,43.257152480425916,47.02414514473667,57.69775606362353,63.84499526056076,69.33820766403765,40,34,44,138,58,44,21.943779163397615,54.83957550481067,79643,16,56.88252282327651,2.595644133736662,0.14877978279720858
165,62.37770807734592,42.96032464592899,50.45967794089116,66.51316825886192,52.048004495689625,51.816191618506025,92.31156631960162,85.2883657763694,67.48483476686283,62.27384028791467,63.79409700119405,64.58500897615569,47.6299136713445,85.2883657763694,34,27,36,143,64,36,32.31746750307185,42.737502425143894,27095,16,53.14838013955018,3.772930327110529,0.06838905775075987
166,99.46171261420099,86.2784350456804,97.26196105145056,94.34816479808943,92.01544673621001,90.08391245413922,114.76335350216381,110.61670540150665,109.22426470588235,38.562512568279644,84.6518455755618,91.87312624152398,89.8742104343645,110.61670540150665,16,15,25,123,102,25,20.226598813912485,69.94159721109152,60102,16,90.66586804839082,3.533520493186424,0.3182851819201795
167,47.98314996301775,29.31924926035503,32.56900656434911,73.85377310019332,63.56652474292825,62.426362126530506,105.66611963757397,171.22010216346155,50.71085660133136,57.159181581492945,85.7901959136247,72.60624013933052,33.52182702708949,171.22010216346155,15,5,9,168,170,15,35.33884985207101,52.740153476331365,18322,16,64.27734301828553,6.153775771929007,0.09286011464497042
168,41.503166748126425,36.008410720104266,50.002871456500486,84.51845820028296,78.40835168533346,75.81150465098389,116.74764784946237,201.512717904855,53.03846937113066,29.80951714819002,96.88546137054088,79.9090735171273,38.186995916829595,201.512717904855,1,0,15,122,255,15,6.657298794395569,86.71187683284457,9623,16,79.26641805486062,6.007058634566785,0.1381150211795373
169,36.43705484330484,23.81687242798354,35.104166666666664,78.28173331566495,64.59220889466305,61.09905533155225,106.59248377651156,218.22720797720797,47.78915400443178,41.817161663406424,81.8208699000218,73.75081123889113,27.314865853513773,218.22720797720797,2,0,14,124,255,14,10.594729344729345,83.0207344096233,7508,16,65.98842287720481,10.342788972088837,0.0827397910731244
